location_x,location_y,power_of_shot,knockout_match,game_season,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,date_of_game,home/away,shot_id_number,lat/lng,type_of_shot,match_id,remaining_time
-103.0,230.0,4.0,0.0,2000-01,45.0,0.0,Left Side Center(LC),Penalty Spot,24+ ft.,16-11-2000,MANU @ SAC,184.0,"38.567296, -121.456638",shot - 3,20000124,5.716666666666667
-31.0,247.0,4.0,0.0,2000-01,44.0,1.0,Center(C),Penalty Spot,24+ ft.,16-11-2000,MANU @ SAC,185.0,"38.567296, -121.456638",shot - 24,20000124,0.03333333333333333
-10.0,99.0,5.0,0.0,2000-01,29.0,1.0,Center(C),Goal Line,8-16 ft.,16-11-2000,MANU @ SAC,186.0,"38.567296, -121.456638",shot - 46,20000124,2.0833333333333335
13.0,100.0,5.0,0.0,2000-01,30.0,0.0,Center(C),Goal Line,8-16 ft.,16-11-2000,MANU @ SAC,187.0,"38.567296, -121.456638",shot - 4,20000124,2.1166666666666667
-73.0,200.0,5.0,0.0,2000-01,41.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,16-11-2000,MANU @ SAC,188.0,"38.567296, -121.456638",shot - 11,20000124,0.4
0.0,184.0,1.0,0.0,2000-01,39.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,18-11-2000,MANU @ DEN,189.0,"39.739968, -104.954013",shot - 49,20000140,10.083333333333334
188.0,177.0,1.0,0.0,2000-01,45.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,18-11-2000,MANU @ DEN,190.0,"39.739968, -104.954013",shot - 3,20000140,9.116666666666667
0.0,0.0,1.0,0.0,2000-01,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,18-11-2000,MANU @ DEN,191.0,"39.739968, -104.954013",shot - 4,20000140,8.25
-128.0,137.0,1.0,0.0,2000-01,38.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,18-11-2000,MANU @ DEN,194.0,"39.739968, -104.954013",shot - 3,20000140,4.366666666666666
0.0,0.0,1.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,18-11-2000,MANU @ DEN,195.0,"39.739968, -104.954013",shot - 1,20000140,4.15
1.0,93.0,2.0,0.0,2000-01,29.0,0.0,Center(C),Goal Line,8-16 ft.,18-11-2000,MANU @ DEN,197.0,"39.739968, -104.954013",shot - 3,20000140,11.316666666666666
115.0,160.0,2.0,0.0,2000-01,39.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,18-11-2000,MANU @ DEN,198.0,"39.739968, -104.954013",shot - 3,20000140,6.85
159.0,200.0,2.0,0.0,2000-01,45.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,18-11-2000,MANU @ DEN,199.0,"39.739968, -104.954013",shot - 53,20000140,6.183333333333334
167.0,0.0,2.0,0.0,2000-01,36.0,0.0,Right Side(R),Mid Range,16-24 ft.,18-11-2000,MANU @ DEN,200.0,"39.739968, -104.954013",shot - 3,20000140,0.35
-162.0,245.0,3.0,0.0,2000-01,49.0,0.0,Left Side Center(LC),Penalty Spot,24+ ft.,18-11-2000,MANU @ DEN,201.0,"39.739968, -104.954013",shot - 3,20000140,11.283333333333333
167.0,-6.0,3.0,0.0,2000-01,36.0,0.0,Right Side(R),Mid Range,16-24 ft.,18-11-2000,MANU @ DEN,203.0,"39.739968, -104.954013",shot - 3,20000140,8.583333333333334
-4.0,150.0,3.0,0.0,2000-01,35.0,1.0,Center(C),Mid Range,8-16 ft.,18-11-2000,MANU @ DEN,204.0,"39.739968, -104.954013",shot - 3,20000140,6.4
237.0,19.0,3.0,0.0,2000-01,43.0,1.0,Right Side(R),Right Corner,24+ ft.,18-11-2000,MANU @ DEN,206.0,"39.739968, -104.954013",shot - 5,20000140,3.35
-229.0,19.0,3.0,0.0,2000-01,43.0,1.0,Left Side(L),Left Corner,24+ ft.,18-11-2000,MANU @ DEN,207.0,"39.739968, -104.954013",shot - 36,20000140,0.7833333333333333
0.0,0.0,4.0,0.0,2000-01,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,18-11-2000,MANU @ DEN,208.0,"39.739968, -104.954013",shot - 4,20000140,11.166666666666666
0.0,0.0,4.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,18-11-2000,MANU @ DEN,209.0,"39.739968, -104.954013",shot - 24,20000140,7.166666666666667
37.0,82.0,4.0,0.0,2000-01,28.0,1.0,Center(C),Goal Line,8-16 ft.,18-11-2000,MANU @ DEN,212.0,"39.739968, -104.954013",shot - 3,20000140,1.3
-42.0,87.0,4.0,0.0,2000-01,29.0,0.0,Center(C),Goal Line,8-16 ft.,18-11-2000,MANU @ DEN,213.0,"39.739968, -104.954013",shot - 3,20000140,0.7666666666666667
28.0,247.0,1.0,0.0,2000-01,44.0,0.0,Center(C),Penalty Spot,24+ ft.,19-11-2000,MANU vs. CHI,214.0,"42.982923, -71.446094",shot - 3,20000147,9.05
7.0,0.0,1.0,0.0,2000-01,29.0,0.0,Center(C),Goal Line,8-16 ft.,19-11-2000,MANU vs. CHI,215.0,"42.982923, -71.446094",shot - 41,20000147,6.166666666666667
0.0,0.0,1.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,19-11-2000,MANU vs. CHI,216.0,"42.982923, -71.446094",shot - 12,20000147,3.1666666666666665
0.0,0.0,1.0,0.0,2000-01,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,19-11-2000,MANU vs. CHI,217.0,"42.982923, -71.446094",shot - 39,20000147,0.21666666666666667
0.0,0.0,2.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,19-11-2000,MANU vs. CHI,218.0,"42.982923, -71.446094",shot - 12,20000147,7.4
115.0,135.0,2.0,0.0,2000-01,37.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,19-11-2000,MANU vs. CHI,219.0,"42.982923, -71.446094",shot - 54,20000147,6.05
142.0,184.0,2.0,0.0,2000-01,43.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,19-11-2000,MANU vs. CHI,220.0,"42.982923, -71.446094",shot - 3,20000147,0.7333333333333333
0.0,0.0,3.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,19-11-2000,MANU vs. CHI,221.0,"42.982923, -71.446094",shot - 1,20000147,11.4
0.0,0.0,3.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,19-11-2000,MANU vs. CHI,222.0,"42.982923, -71.446094",shot - 39,20000147,10.316666666666666
79.0,163.0,3.0,0.0,2000-01,38.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,19-11-2000,MANU vs. CHI,223.0,"42.982923, -71.446094",shot - 3,20000147,9.75
142.0,141.0,3.0,0.0,2000-01,40.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,19-11-2000,MANU vs. CHI,224.0,"42.982923, -71.446094",shot - 45,20000147,7.366666666666666
30.0,125.0,3.0,0.0,2000-01,32.0,0.0,Center(C),Goal Line,8-16 ft.,19-11-2000,MANU vs. CHI,225.0,"42.982923, -71.446094",shot - 40,20000147,6.716666666666667
-60.0,97.0,3.0,0.0,2000-01,31.0,1.0,Left Side(L),Goal Line,8-16 ft.,19-11-2000,MANU vs. CHI,226.0,"42.982923, -71.446094",shot - 44,20000147,4.916666666666667
0.0,0.0,3.0,0.0,2000-01,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,19-11-2000,MANU vs. CHI,227.0,"42.982923, -71.446094",shot - 4,20000147,1.5666666666666667
115.0,245.0,4.0,0.0,2000-01,47.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,19-11-2000,MANU vs. CHI,229.0,"42.982923, -71.446094",shot - 3,20000147,11.216666666666667
-132.0,184.0,4.0,0.0,2000-01,42.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,19-11-2000,MANU vs. CHI,230.0,"42.982923, -71.446094",shot - 37,20000147,10.866666666666667
0.0,0.0,4.0,0.0,2000-01,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,19-11-2000,MANU vs. CHI,231.0,"42.982923, -71.446094",shot - 4,20000147,10.2
0.0,0.0,4.0,0.0,2000-01,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,19-11-2000,MANU vs. CHI,232.0,"42.982923, -71.446094",shot - 4,20000147,10.133333333333333
-25.0,76.0,4.0,0.0,2000-01,28.0,1.0,Center(C),Goal Line,8-16 ft.,19-11-2000,MANU vs. CHI,233.0,"42.982923, -71.446094",shot - 3,20000147,2.3333333333333335
-145.0,108.0,4.0,0.0,2000-01,38.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,19-11-2000,MANU vs. CHI,234.0,"42.982923, -71.446094",shot - 11,20000147,1.6166666666666667
-208.0,-29.0,4.0,0.0,2000-01,41.0,0.0,Left Side(L),Mid Range,16-24 ft.,19-11-2000,MANU vs. CHI,235.0,"42.982923, -71.446094",shot - 45,20000147,0.5166666666666667
-105.0,148.0,1.0,0.0,2000-01,38.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,22-11-2000,MANU vs. GSW,236.0,"42.982923, -71.446094",shot - 19,20000168,10.083333333333334
-48.0,175.0,1.0,0.0,2000-01,38.0,0.0,Center(C),Mid Range,16-24 ft.,22-11-2000,MANU vs. GSW,237.0,"42.982923, -71.446094",shot - 3,20000168,8.0
0.0,247.0,1.0,0.0,2000-01,45.0,0.0,Center(C),Penalty Spot,24+ ft.,22-11-2000,MANU vs. GSW,238.0,"42.982923, -71.446094",shot - 3,20000168,4.966666666666667
0.0,0.0,1.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,22-11-2000,MANU vs. GSW,239.0,"42.982923, -71.446094",shot - 4,20000168,2.6
0.0,0.0,1.0,0.0,2000-01,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,22-11-2000,MANU vs. GSW,240.0,"42.982923, -71.446094",shot - 4,20000168,2.3333333333333335
0.0,0.0,1.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,22-11-2000,MANU vs. GSW,241.0,"42.982923, -71.446094",shot - 12,20000168,2.1333333333333333
142.0,226.0,1.0,0.0,2000-01,46.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,22-11-2000,MANU vs. GSW,242.0,"42.982923, -71.446094",shot - 5,20000168,1.7166666666666668
0.0,0.0,2.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,22-11-2000,MANU vs. GSW,243.0,"42.982923, -71.446094",shot - 1,20000168,10.283333333333333
-63.0,171.0,2.0,0.0,2000-01,38.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,22-11-2000,MANU vs. GSW,244.0,"42.982923, -71.446094",shot - 3,20000168,9.266666666666667
0.0,0.0,2.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,22-11-2000,MANU vs. GSW,245.0,"42.982923, -71.446094",shot - 1,20000168,3.5666666666666664
64.0,0.0,2.0,0.0,2000-01,38.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,22-11-2000,MANU vs. GSW,246.0,"42.982923, -71.446094",shot - 6,20000168,2.5
0.0,0.0,3.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,22-11-2000,MANU vs. GSW,247.0,"42.982923, -71.446094",shot - 1,20000168,9.866666666666667
0.0,0.0,3.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,22-11-2000,MANU vs. GSW,248.0,"42.982923, -71.446094",shot - 4,20000168,9.2
115.0,236.0,3.0,0.0,2000-01,46.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,22-11-2000,MANU vs. GSW,249.0,"42.982923, -71.446094",shot - 52,20000168,6.516666666666667
163.0,7.0,3.0,0.0,2000-01,36.0,0.0,Right Side(R),Mid Range,16-24 ft.,22-11-2000,MANU vs. GSW,251.0,"42.982923, -71.446094",shot - 3,20000168,5.333333333333333
0.0,0.0,3.0,0.0,2000-01,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,22-11-2000,MANU vs. GSW,252.0,"42.982923, -71.446094",shot - 39,20000168,2.1
0.0,0.0,3.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,22-11-2000,MANU vs. GSW,253.0,"42.982923, -71.446094",shot - 4,20000168,2.0
0.0,0.0,3.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,22-11-2000,MANU vs. GSW,254.0,"42.982923, -71.446094",shot - 39,20000168,1.4333333333333333
64.0,40.0,1.0,0.0,2000-01,27.0,0.0,Center(C),Goal Line,Less Than 8 ft.,24-11-2000,MANU vs. MIN,255.0,"42.982923, -71.446094",shot - 16,20000180,10.55
-105.0,-2.0,1.0,0.0,2000-01,30.0,1.0,Left Side(L),Mid Range,8-16 ft.,24-11-2000,MANU vs. MIN,256.0,"42.982923, -71.446094",shot - 44,20000180,7.55
0.0,0.0,1.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,24-11-2000,MANU vs. MIN,258.0,"42.982923, -71.446094",shot - 4,20000180,5.866666666666667
64.0,95.0,1.0,0.0,2000-01,31.0,1.0,Right Side(R),Goal Line,8-16 ft.,24-11-2000,MANU vs. MIN,259.0,"42.982923, -71.446094",shot - 30,20000180,3.9333333333333336
-132.0,2.0,1.0,0.0,2000-01,33.0,1.0,Left Side(L),Mid Range,8-16 ft.,24-11-2000,MANU vs. MIN,261.0,"42.982923, -71.446094",shot - 7,20000180,1.0666666666666667
0.0,0.0,3.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,24-11-2000,MANU vs. MIN,263.0,"42.982923, -71.446094",shot - 56,20000180,9.75
-132.0,154.0,3.0,0.0,2000-01,40.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,24-11-2000,MANU vs. MIN,265.0,"42.982923, -71.446094",shot - 3,20000180,6.4
0.0,0.0,3.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,24-11-2000,MANU vs. MIN,266.0,"42.982923, -71.446094",shot - 39,20000180,5.966666666666667
235.0,23.0,3.0,0.0,2000-01,43.0,0.0,Right Side(R),Right Corner,24+ ft.,24-11-2000,MANU vs. MIN,268.0,"42.982923, -71.446094",shot - 19,20000180,2.7
28.0,175.0,3.0,0.0,2000-01,37.0,1.0,Center(C),Mid Range,16-24 ft.,24-11-2000,MANU vs. MIN,269.0,"42.982923, -71.446094",shot - 3,20000180,0.35
184.0,171.0,4.0,0.0,2000-01,45.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,24-11-2000,MANU vs. MIN,270.0,"42.982923, -71.446094",shot - 44,20000180,11.633333333333333
127.0,61.0,4.0,0.0,2000-01,34.0,0.0,Right Side(R),Mid Range,8-16 ft.,24-11-2000,MANU vs. MIN,271.0,"42.982923, -71.446094",shot - 3,20000180,9.833333333333334
28.0,89.0,4.0,0.0,2000-01,29.0,1.0,Center(C),Goal Line,8-16 ft.,24-11-2000,MANU vs. MIN,272.0,"42.982923, -71.446094",shot - 15,20000180,9.6
-84.0,213.0,4.0,0.0,2000-01,42.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,24-11-2000,MANU vs. MIN,273.0,"42.982923, -71.446094",shot - 3,20000180,7.5
-119.0,144.0,4.0,0.0,2000-01,38.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,24-11-2000,MANU vs. MIN,274.0,"42.982923, -71.446094",shot - 44,20000180,5.4
0.0,110.0,1.0,0.0,2000-01,31.0,0.0,Center(C),Goal Line,8-16 ft.,27-11-2000,MANU @ LAC,275.0,"34.189593, -118.471724",shot - 3,20000198,10.416666666666666
0.0,0.0,1.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,27-11-2000,MANU @ LAC,276.0,"34.189593, -118.471724",shot - 4,20000198,7.233333333333333
127.0,0.0,1.0,0.0,2000-01,35.0,0.0,Right Side(R),Mid Range,8-16 ft.,27-11-2000,MANU @ LAC,277.0,"34.189593, -118.471724",shot - 3,20000198,6.283333333333333
-143.0,219.0,1.0,0.0,2000-01,46.0,1.0,Left Side Center(LC),Penalty Spot,24+ ft.,27-11-2000,MANU @ LAC,278.0,"34.189593, -118.471724",shot - 3,20000198,5.733333333333333
77.0,141.0,2.0,0.0,2000-01,36.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,27-11-2000,MANU @ LAC,280.0,"34.189593, -118.471724",shot - 3,20000198,7.3
-6.0,70.0,2.0,0.0,2000-01,27.0,1.0,Center(C),Goal Line,Less Than 8 ft.,27-11-2000,MANU @ LAC,281.0,"34.189593, -118.471724",shot - 44,20000198,6.583333333333333
0.0,0.0,2.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,27-11-2000,MANU @ LAC,283.0,"34.189593, -118.471724",shot - 4,20000198,2.1333333333333333
0.0,0.0,2.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,27-11-2000,MANU @ LAC,284.0,"34.189593, -118.471724",shot - 39,20000198,1.65
144.0,215.0,2.0,0.0,2000-01,45.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,27-11-2000,MANU @ LAC,285.0,"34.189593, -118.471724",shot - 3,20000198,0.6
-63.0,177.0,3.0,0.0,2000-01,38.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,27-11-2000,MANU @ LAC,286.0,"34.189593, -118.471724",shot - 45,20000198,11.4
0.0,259.0,3.0,0.0,2000-01,47.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,27-11-2000,MANU @ LAC,287.0,"34.189593, -118.471724",shot - 3,20000198,7.333333333333333
-48.0,78.0,3.0,0.0,2000-01,29.0,1.0,Left Side(L),Goal Line,8-16 ft.,27-11-2000,MANU @ LAC,288.0,"34.189593, -118.471724",shot - 15,20000198,4.883333333333333
153.0,0.0,3.0,0.0,2000-01,45.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,27-11-2000,MANU @ LAC,289.0,"34.189593, -118.471724",shot - 3,20000198,3.7
-56.0,21.0,3.0,0.0,2000-01,25.0,1.0,Center(C),Goal Line,Less Than 8 ft.,27-11-2000,MANU @ LAC,290.0,"34.189593, -118.471724",shot - 55,20000198,2.25
0.0,0.0,3.0,0.0,2000-01,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,27-11-2000,MANU @ LAC,291.0,"34.189593, -118.471724",shot - 4,20000198,0.9
201.0,11.0,4.0,0.0,2000-01,40.0,1.0,Right Side(R),Mid Range,16-24 ft.,27-11-2000,MANU @ LAC,292.0,"34.189593, -118.471724",shot - 21,20000198,11.116666666666667
0.0,34.0,1.0,0.0,2000-01,44.0,1.0,Right Side(R),Right Corner,24+ ft.,28-11-2000,MANU vs. IND,294.0,"42.982923, -71.446094",shot - 3,20000206,9.7
123.0,232.0,1.0,0.0,2000-01,46.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,28-11-2000,MANU vs. IND,295.0,"42.982923, -71.446094",shot - 3,20000206,5.0
-157.0,137.0,1.0,0.0,2000-01,40.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,28-11-2000,MANU vs. IND,296.0,"42.982923, -71.446094",shot - 3,20000206,3.5
138.0,110.0,2.0,0.0,2000-01,37.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,28-11-2000,MANU vs. IND,297.0,"42.982923, -71.446094",shot - 3,20000206,11.133333333333333
102.0,137.0,2.0,0.0,2000-01,37.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,28-11-2000,MANU vs. IND,298.0,"42.982923, -71.446094",shot - 3,20000206,8.666666666666666
186.0,17.0,2.0,0.0,2000-01,38.0,0.0,Right Side(R),Mid Range,16-24 ft.,28-11-2000,MANU vs. IND,302.0,"42.982923, -71.446094",shot - 3,20000206,3.783333333333333
0.0,0.0,2.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,28-11-2000,MANU vs. IND,303.0,"42.982923, -71.446094",shot - 4,20000206,2.9
0.0,0.0,3.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,28-11-2000,MANU vs. IND,304.0,"42.982923, -71.446094",shot - 1,20000206,8.366666666666667
142.0,245.0,3.0,0.0,2000-01,48.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,28-11-2000,MANU vs. IND,305.0,"42.982923, -71.446094",shot - 54,20000206,7.366666666666666
-33.0,70.0,3.0,0.0,2000-01,27.0,0.0,Center(C),Goal Line,Less Than 8 ft.,28-11-2000,MANU vs. IND,306.0,"42.982923, -71.446094",shot - 43,20000206,6.866666666666667
-12.0,42.0,3.0,0.0,2000-01,24.0,0.0,Center(C),Goal Line,Less Than 8 ft.,28-11-2000,MANU vs. IND,307.0,"42.982923, -71.446094",shot - 3,20000206,6.8
0.0,0.0,3.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,28-11-2000,MANU vs. IND,309.0,"42.982923, -71.446094",shot - 4,20000206,4.05
79.0,163.0,3.0,0.0,2000-01,37.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,28-11-2000,MANU vs. IND,310.0,"42.982923, -71.446094",shot - 3,20000206,3.3
0.0,0.0,3.0,0.0,2000-01,29.0,0.0,Left Side(L),Mid Range,8-16 ft.,28-11-2000,MANU vs. IND,311.0,"42.982923, -71.446094",shot - 29,20000206,2.95
-124.0,135.0,3.0,0.0,2000-01,38.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,28-11-2000,MANU vs. IND,312.0,"42.982923, -71.446094",shot - 3,20000206,2.3166666666666664
0.0,0.0,3.0,0.0,2000-01,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,28-11-2000,MANU vs. IND,313.0,"42.982923, -71.446094",shot - 1,20000206,1.25
108.0,0.0,3.0,0.0,2000-01,62.0,0.0,Mid Ground(MG),Penalty Spot,Back Court Shot,28-11-2000,MANU vs. IND,314.0,"42.982923, -71.446094",shot - 3,20000206,0.0
-67.0,135.0,4.0,0.0,2000-01,35.0,0.0,Center(C),Goal Line,8-16 ft.,28-11-2000,MANU vs. IND,315.0,"42.982923, -71.446094",shot - 3,20000206,10.533333333333333
-160.0,224.0,4.0,0.0,2000-01,47.0,1.0,Left Side Center(LC),Penalty Spot,24+ ft.,28-11-2000,MANU vs. IND,316.0,"42.982923, -71.446094",shot - 3,20000206,10.1
-134.0,9.0,1.0,0.0,2000-01,33.0,1.0,Left Side(L),Mid Range,8-16 ft.,30-11-2000,MANU @ SEA,318.0,"47.633181, -122.308343",shot - 3,20000222,113.62333333333333
-122.0,15.0,1.0,0.0,2000-01,32.0,0.0,Left Side(L),Mid Range,8-16 ft.,30-11-2000,MANU @ SEA,319.0,"47.633181, -122.308343",shot - 3,20000222,8.616666666666667
-101.0,116.0,1.0,0.0,2000-01,35.0,0.0,Left Side(L),Mid Range,8-16 ft.,30-11-2000,MANU @ SEA,320.0,"47.633181, -122.308343",shot - 3,20000222,7.166666666666667
-29.0,19.0,1.0,0.0,2000-01,23.0,1.0,Center(C),Goal Area,Less Than 8 ft.,30-11-2000,MANU @ SEA,321.0,"47.633181, -122.308343",shot - 44,20000222,0.8
-50.0,245.0,1.0,0.0,2000-01,45.0,0.0,Center(C),Penalty Spot,24+ ft.,30-11-2000,MANU @ SEA,322.0,"47.633181, -122.308343",shot - 3,20000222,0.4
-150.0,0.0,1.0,0.0,2000-01,68.0,0.0,Mid Ground(MG),Mid Ground Line,Back Court Shot,30-11-2000,MANU @ SEA,323.0,"47.633181, -122.308343",shot - 36,20000222,0.0
-29.0,13.0,2.0,0.0,2000-01,23.0,0.0,Center(C),Goal Area,Less Than 8 ft.,30-11-2000,MANU @ SEA,324.0,"47.633181, -122.308343",shot - 39,20000222,11.8
0.0,19.0,2.0,0.0,2000-01,23.0,0.0,Center(C),Goal Area,Less Than 8 ft.,30-11-2000,MANU @ SEA,325.0,"47.633181, -122.308343",shot - 3,20000222,9.0
-35.0,0.0,2.0,0.0,2000-01,23.0,0.0,Center(C),Goal Area,Less Than 8 ft.,30-11-2000,MANU @ SEA,326.0,"47.633181, -122.308343",shot - 25,20000222,1.9
0.0,0.0,3.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,30-11-2000,MANU @ SEA,329.0,"47.633181, -122.308343",shot - 12,20000222,9.616666666666667
167.0,207.0,3.0,0.0,2000-01,46.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,30-11-2000,MANU @ SEA,330.0,"47.633181, -122.308343",shot - 31,20000222,9.1
0.0,0.0,3.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,30-11-2000,MANU @ SEA,331.0,"47.633181, -122.308343",shot - 12,20000222,7.033333333333333
60.0,177.0,3.0,0.0,2000-01,38.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,30-11-2000,MANU @ SEA,332.0,"47.633181, -122.308343",shot - 3,20000222,3.75
0.0,0.0,3.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,30-11-2000,MANU @ SEA,333.0,"47.633181, -122.308343",shot - 4,20000222,1.4666666666666668
-86.0,253.0,1.0,0.0,2000-01,46.0,0.0,Left Side Center(LC),Penalty Spot,24+ ft.,01-12-2000,MANU vs. SAS,334.0,"42.982923, -71.446094",shot - 46,20000230,9.566666666666666
172.0,68.0,1.0,0.0,2000-01,38.0,1.0,Right Side(R),Mid Range,16-24 ft.,01-12-2000,MANU vs. SAS,336.0,"42.982923, -71.446094",shot - 43,20000230,7.466666666666667
-50.0,28.0,1.0,0.0,2000-01,25.0,0.0,Center(C),Goal Line,Less Than 8 ft.,01-12-2000,MANU vs. SAS,337.0,"42.982923, -71.446094",shot - 36,20000230,6.583333333333333
-86.0,165.0,1.0,0.0,2000-01,38.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,01-12-2000,MANU vs. SAS,338.0,"42.982923, -71.446094",shot - 13,20000230,5.5
-79.0,28.0,1.0,0.0,2000-01,28.0,0.0,Left Side(L),Goal Line,8-16 ft.,01-12-2000,MANU vs. SAS,339.0,"42.982923, -71.446094",shot - 3,20000230,4.833333333333333
0.0,0.0,1.0,0.0,2000-01,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,01-12-2000,MANU vs. SAS,340.0,"42.982923, -71.446094",shot - 1,20000230,4.066666666666666
18.0,144.0,1.0,0.0,2000-01,34.0,0.0,Center(C),Mid Range,8-16 ft.,01-12-2000,MANU vs. SAS,341.0,"42.982923, -71.446094",shot - 51,20000230,2.55
123.0,55.0,1.0,0.0,2000-01,33.0,0.0,Right Side(R),Mid Range,8-16 ft.,01-12-2000,MANU vs. SAS,342.0,"42.982923, -71.446094",shot - 3,20000230,2.0
0.0,0.0,1.0,0.0,2000-01,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,01-12-2000,MANU vs. SAS,343.0,"42.982923, -71.446094",shot - 4,20000230,0.11666666666666667
-170.0,-15.0,2.0,0.0,2000-01,37.0,0.0,Left Side(L),Mid Range,16-24 ft.,01-12-2000,MANU vs. SAS,344.0,"42.982923, -71.446094",shot - 3,20000230,4.666666666666667
159.0,116.0,2.0,0.0,2000-01,39.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,01-12-2000,MANU vs. SAS,345.0,"42.982923, -71.446094",shot - 44,20000230,4.233333333333333
32.0,148.0,3.0,0.0,2000-01,35.0,1.0,Center(C),Mid Range,8-16 ft.,01-12-2000,MANU vs. SAS,347.0,"42.982923, -71.446094",shot - 3,20000230,11.583333333333334
